r_sobre_r0,plano,cilindrico,esferico
3.0918196994991654,1.0,0.3234341252699784,0.10460963338915608
3.1035058430717863,1.0,0.3222162452931684,0.10382330873082725
3.1151919866444073,1.0,0.3210075026795284,0.10304581677654744
3.1268781302170283,1.0,0.3198077949813134,0.1022770257308098
3.1385642737896493,1.0,0.31861702127659575,0.10151680624717067
3.1502504173622703,1.0,0.3174350821409645,0.10076503137384088
3.1619365609348917,1.0,0.31626187961985214,0.10002157650068184
3.1736227045075127,1.0,0.3150973172014729,0.09928631930756562
3.1853088480801337,1.0,0.3139412997903564,0.09855913971405843
3.1969949916527547,1.0,0.3127937336814621,0.09783991983038946
3.2086811352253757,1.0,0.31165452653485953,0.09712854390966745
3.2203672787979967,1.0,0.31052358735095903,0.0964248983013087
3.2320534223706177,1.0,0.309400826446281,0.0957288714056417
3.2437395659432386,1.0,0.3082861554297478,0.09504035362965464
3.2554257095158596,1.0,0.3071794871794872,0.09435923734385274
3.2671118530884806,1.0,0.3060807358201329,0.09368541684019398
3.278797996661102,1.0,0.304989816700611,0.09301878829107228
3.290484140233723,1.0,0.3039066463723998,0.09235924970931886
3.302170283806344,1.0,0.3028311425682507,0.09170670090919221
3.313856427378965,1.0,0.3017632241813602,0.09106104346832984
3.325542570951586,1.0,0.30070281124497994,0.09042218069063401
3.337228714524207,1.0,0.29964982491245623,0.08979001757006567
3.348914858096828,1.0,0.29860418743768696,0.08916446075532128
3.360601001669449,1.0,0.2975658221559861,0.08854541851536796
3.37228714524207,1.0,0.2965346534653466,0.08793280070581316
3.3839732888146914,1.0,0.29551060680809077,0.08732651873608602
3.3956594323873124,1.0,0.2944936086529007,0.0867264855374078
3.4073455759599334,1.0,0.29348358647721706,0.08613261553153014
3.4190317195325544,1.0,0.29248046875,0.08554482460021973
3.4307178631051753,1.0,0.29148418491484185,0.08496303005546972
3.4424040066777963,1.0,0.29049466537342383,0.0843871506104175
3.4540901502504173,1.0,0.28951184146930886,0.08381710635095022
3.4657762938230383,1.0,0.2885356454720617,0.08325281870797926
3.4774624373956593,1.0,0.2875660105616899,0.08269421043036594
3.4891485809682803,1.0,0.28660287081339714,0.08214120555848081
3.5008347245409017,1.0,0.28564616118264186,0.08159372939837982
3.5125208681135227,1.0,0.2846958174904943,0.08105170849658083
3.5242070116861437,1.0,0.2837517764092847,0.08051507061542469
3.5358931552587647,1.0,0.28281397544853637,0.07998374470900532
3.5475792988313857,1.0,0.2818823529411765,0.07945766089965398
3.5592654424040067,1.0,0.28095684803001875,0.07893675045496305
3.5709515859766277,1.0,0.28003740065451144,0.07842094576533537
3.5826377295492486,1.0,0.27912395153774466,0.07791018032204523
3.5943238731218696,1.0,0.2782164421737111,0.07740438869579795
3.606010016694491,1.0,0.2773148148148148,0.07690350651577502
3.617696160267112,1.0,0.2764190124596216,0.07640747044915243
3.629382303839733,1.0,0.2755289788408464,0.07591621818107955
3.641068447412354,1.0,0.2746446584135718,0.0754296883951075
3.652754590984975,1.0,0.27376599634369286,0.07494782075405486
3.664440734557596,1.0,0.27289293849658314,0.07447055588129992
3.676126878130217,1.0,0.2720254314259764,0.07399783534248859
3.687813021702838,1.0,0.27116342236306024,0.07352960162764739
3.699499165275459,1.0,0.2703068592057762,0.07306579813369131
3.71118530884808,1.0,0.2694556905083221,0.07260636914731666
3.7228714524207014,1.0,0.268609865470852,0.07215125982826921
3.7345575959933224,1.0,0.2677693339293697,0.07170041619297829
3.7462437395659434,1.0,0.266934046345811,0.0712537850985476
3.7579298831385644,1.0,0.26610395379831187,0.0708113142270941
3.7696160267111853,1.0,0.2652790079716563,0.0703729520704261
3.7813021702838063,1.0,0.26445916114790285,0.06993864791505246
3.7929883138564273,1.0,0.2636443661971831,0.06950835182751439
3.8046744574290483,1.0,0.2628345765686705,0.0690820146400323
3.8163606010016693,1.0,0.26202974628171477,0.06865958793645983
3.8280467445742907,1.0,0.2612298299171391,0.06824102403853742
3.8397328881469117,1.0,0.2604347826086956,0.06782627599243855
3.8514190317195327,1.0,0.25964456003467706,0.06741529755560102
3.8631051752921537,1.0,0.2588591184096802,0.06700804318383684
